artist_id,artist_name,artist_role,nationality,gender,birth_year,birth_place,death_year,death_place,wiki,ulan
19069,  J & L Lobmeyr,0,Austrian,0.0,1823,0.0,0,0,0.0,0
16344, 4moms,0,American,0.0,0,0.0,0,0,0.0,0
15890, A. Aubrey Bodine,0,American,0.0,1906,0.0,1970,"Baltimore (Baltimore Independent City, Maryland, United States)",0.0,0
18748, A. B. Wall,0,American,0.0,1861,0.0,1935,0,0.0,0
16456, A. C.|Rowlandson Pugin,after|publisher|printmaker|,French|British|British|British,0.0,1769,0.0,1832,"London, England|London, England|Finchley, London, England|",0.0,0
17201, A. Cassandre,0,French,0.0,1901,0.0,1968,Paris,0.0,0
20537, A. Charrie,0,French,0.0,0,0.0,0,0,0.0,0
17085, A. E. Harvey,0,English,0.0,1894,0.0,0,0,0.0,0
17942, A. Foerster,0,American,0.0,0,0.0,0,0,0.0,0
17224, A. Hausold,0,American,0.0,1860,0.0,0,0,0.0,0
17213, A. J. Speyer,0,American,0.0,1913,0.0,1986,"Chicago, Illinois",0.0,0
17331, A. J.|Conrad Speyer,architect|modelmaker,American|American,0.0,1913,0.0,1986,"Chicago, Illinois|",0.0,0
17251, A. M. Thompson,0,American,0.0,1860,0.0,0,0,0.0,0
20940, A. N. Bayley and Goodrich|Paddock,architects|delineator,American|undetermined,0.0,1897,0.0,1905,|,0.0,0
19590, A. N. Christie,0,American,0.0,0,0.0,0,0,0.0,0
15749, A. Oulif,architects,French,0.0,0,0.0,0,0,0.0,0
17974, A. R. Pittman,0,American,0.0,1883,0.0,0,0,0.0,0
19399, A. W. Atkinson,0,English,0.0,0,0.0,0,0,0.0,0
17651, A. Weud,0,Austrian,0.0,0,0.0,0,0,0.0,0
20550, A.S. Graven Inc.,0,American,0.0,1925,0.0,0,0,0.0,0
20995, A.|Berlin Porcelain Factory Lamm,decorator|,German|German,0.0,1887,0.0,0,|,0.0,0
15385, ARO (Architecture Research Office),0,American,0.0,1993,0.0,0,0,0.0,0
17926, Aaron Bohrod,0,American,0.0,1907,0.0,1992,"Madison (Dane county, Wisconsin, United States)",0.0,0
20601, Aaron G. Green,architect,American,0.0,1917,0.0,2001,"San Francisco, California",0.0,0
17075, Aaron H. Gorson,0,American,0.0,1872,0.0,1933,"New York City (New York state, United States)",0.0,0
16511, Aaron Rose,photographer,American,0.0,1938,0.0,0,0,0.0,0
19882, Aaron Shikler,0,American,0.0,1922,0.0,0,0,0.0,0
19834, Aaron Siskind,0,American,0.0,1903,0.0,1991,"Providence (Providence county, Rhode Island, United States)",0.0,0
15876, Aaronel deRoy Gruber,0,American,0.0,1918,0.0,2011,Pittsburgh,0.0,0
17759, Aaron|Fry Bloom,|,American|American,0.0,0,0.0,0,|,0.0,0
19031, Ababua unknown Congolese,possibly by,Congolese,0.0,0,0.0,0,0,0.0,0
16598, Abraham Bloemaert,0,Dutch,0.0,1566,0.0,1651,"Utrecht (Utrecht province, Netherlands)",0.0,0
16425, Abraham Bosse,0,French,0.0,1602,0.0,1676,0,0.0,0
17269, Abraham Sissman,0,American,0.0,1912,0.0,1940,0,0.0,0
17209, Abraham Walkowitz,0,American,0.0,1880,0.0,1965,"New York City (New York state, United States)",0.0,0
16632, Abraham unknown Dutch|Bloemaert,after|,Dutch|Dutch,0.0,0,0.0,0,"|Utrecht (Utrecht province, Netherlands)",0.0,0
16605, Abraham|Goltzius Blooteling,engraver|after,Dutch|Dutch,0.0,1640,0.0,1690," Amsterdam (North Holland, Netherlands)|Haarlem (North Holland, Netherlands)",0.0,0
15812, Abraham|Mieris Blooteling,printmaker|after,Dutch|Dutch,0.0,1640,0.0,1690," Amsterdam (North Holland, Netherlands)|Rome (Roma province, Lazio, Italy)",0.0,0
16604, Abraham|Rubens Blooteling,after|publisher|,Dutch|Flemish|Netherlandish,0.0,1640,0.0,1690," Amsterdam (North Holland, Netherlands)|Antwerp (Antwerpen province, Flanders, Belgium)|",0.0,0
15762, Abraham|Vaillant Blooteling,printmaker|after,Dutch|Flemish,0.0,1640,0.0,1690," Amsterdam (North Holland, Netherlands)|",0.0,0
19800, Abram M. Brown,0,American,0.0,1888,0.0,1970,0,0.0,0
17862, Abram Tromka,0,American,0.0,1896,0.0,1954,"Queens, New York",0.0,0
18607, Achaemenid period unknown Persian,0,Achaemenid,0.0,699,0.0,599,0,0.0,0
17959, Achille Devéria,0,French,0.0,1800,0.0,1857,"Paris, France",0.0,0
15279, Ad Reinhardt,0,American,0.0,1913,0.0,1967,"New York City (New York state, United States)",0.0,0
17993, Ada Gabriel,0,American,0.0,1898,0.0,1975,"New York City, New York",0.0,0
19146, Adam F. von|Meissen Porcelain Manufactory Löwenfinck,attributed decorator|manufacturer,German|German,0.0,1714,0.0,1754,"GERMANY, HAGENAU|",0.0,0
20875, Adam G. Wickerham,architect,American,0.0,0,0.0,0,0,0.0,0
15684, Adam Pendleton,0,American,0.0,1980,0.0,0,0,0.0,0
19655, Adams,0,English,0.0,0,0.0,0,0,0.0,0
17750, Adams and Company,0,American,0.0,1861,0.0,1891,0,0.0,0
19645, Adelaide A. Robineau,0,American,0.0,1865,0.0,1929,"Syracuse, New York",0.0,0
18252, Adja Yunkers,0,American,0.0,1900,0.0,1983,"New York City (New York state, United States)",0.0,0
15700, Adjaye/Associates,architects,British,0.0,2000,0.0,0,0,0.0,0
20936, Adler & Sullivan Co.|Yale and Towne Manufacturing Company,|,American|American,0.0,1880,0.0,1924,|,0.0,0
18586, Adolf Dehn,0,American,0.0,1895,0.0,1966,"New York City (New York state, United States)",0.0,0
18161, Adolf Fleischmann,0,German,0.0,1892,0.0,1969," Stuttgart (Stuttgart district, Baden-Württemberg, Germany)",0.0,0
15904, Adolf de Meyer,0,French,0.0,1868,0.0,1949,"Hollywood (Los Angeles, Los Angeles county, California, United States)",0.0,0
20669, Adolf von Menzel,0,German,0.0,1815,0.0,1905,"Berlin, Germany",0.0,0
19246, Adolf| J & L Lobmeyr Loos,|,Austrian|Austrian,0.0,1870,0.0,1933,"Kalksburg, Austria|",0.0,0
19189, Adolph A. Weinman,0,American,0.0,1870,0.0,1952,"New York City (New York state, United States)",0.0,0
18062, Adolph Dioda,0,American,0.0,1915,0.0,1991,0,0.0,0
18030, Adolph Gottlieb,0,American,0.0,1903,0.0,1974,0,0.0,0
19433, Adolphe Appian,0,French,0.0,1818,0.0,1898,0,0.0,0
16769, Adolphe Monticelli,0,French,0.0,1824,0.0,1886,"Marseilles (Bouches-du-Rhône, Provence-Alpes-Côte d'Azur, France)",0.0,0
17192, Adolphe-William Bouguereau,0,French,0.0,1825,0.0,1905,"La Rochelle (Charente-Maritime, Poitou-Charentes, France)",0.0,0
17518, Adriaen Collaert,0,Flemish,0.0,1560,0.0,1618,"Antwerp, Flanders, Belgium",0.0,0
16621, Adriaen Van Ostade,0,Dutch,0.0,1610,0.0,1685,"Haarlem (North Holland, Netherlands)",0.0,0
16637, Adriaen v. Velde,0,Dutch,0.0,1636,0.0,1672,0,0.0,0
19866, Adrian Saxe,0,American,0.0,1943,0.0,0,0,0.0,0
17854, Adrian Troy,0,American,0.0,1901,0.0,1977,"Memphis, TN",0.0,0
16761, Adrian Zingg,0,Swiss,0.0,1734,0.0,1816,0,0.0,0
18941, Adrien Dauzats,0,French,0.0,1804,0.0,1868," Paris (Ville de Paris department, Île-de-France, France)",0.0,0
15950, Adrien Pierre Dalpayrat,0,French,0.0,1844,0.0,1910,0,0.0,0
18423, Adrien Ysenbrandt,0,Flemish,0.0,1485,0.0,1551," Bruges, Belgium",0.0,0
20529, Adrienne Heinrich,0,American,0.0,1937,0.0,0,0,0.0,0
19578, Agnes Lyall,0,American,0.0,1908,0.0,0,0,0.0,0
19513, Agnes Martin,0,Canadian,0.0,1912,0.0,2004,"Taos (Taos county, New Mexico, United States)",0.0,0
16568, Agostino Carracci,0,Italian,0.0,1557,0.0,1602," Parma (Parma province, Emilia-Romagna, Italy)",0.0,0
18737, Aijiro Wakita,0,Japanese,0.0,1942,0.0,0,0,0.0,0
17413, Aimé-Jules Dalou,0,French,0.0,1838,0.0,1902," Paris (Ville de Paris department, Île-de-France, France)",0.0,0
17189, Aitchison & Co.,manufacturer,English,0.0,1889,0.0,1927,0,0.0,0
20332, Akamatsu Rinsaku|Bunendô|Nishimura Kumakichi II|Okura,artist|publisher|printer|carver,Japanese|Japanese|Japanese|Japanese,0.0,1878,0.0,1953,|||,0.0,0
20236, Akasawa Etsutarô,0,Japanese,0.0,1920,0.0,0,0,0.0,0
20847, Akers Erwin Gasparella,architects and planners,American,0.0,0,0.0,0,0,0.0,0
20017, Akio Takamori,0,American,0.0,1950,0.0,0,0,0.0,0
19424, Akira Arita,0,Japanese,0.0,1947,0.0,0,0,0.0,0
17339, Al Held,0,American,0.0,1928,0.0,2005,Italy,0.0,0
19499, Al Mahler,0,American,0.0,1950,0.0,1988,0,0.0,0
16156, Alain Mailland,0,French,0.0,1959,0.0,0,0,0.0,0
21056, Alan C. Dunn,0,American,0.0,1900,0.0,1974,0,0.0,0
20672, Alan Cohen,0,American,0.0,1943,0.0,0,0,0.0,0
18326, Alan Davie,0,British,0.0,1920,0.0,2014,0,0.0,0
19466, Alan Green,0,English,0.0,1932,0.0,2003,0,0.0,0
19964, Alan Greenberg,0,American,0.0,1956,0.0,0,0,0.0,0
17840, Alan H. Crane,0,American,0.0,1901,0.0,1969,"Rockport, MA",0.0,0
18837, Alan H. Sperling,0,American,0.0,0,0.0,0,0,0.0,0
18861, Albert B. Flamen,0,Flemish,0.0,1648,0.0,1664,0,0.0,0
18805, Albert Bierstadt,0,American,0.0,1830,0.0,1902,"Irving (Chautauqua county, New York state, United States)",0.0,0
19191, Albert Bruce-Joy,0,American,0.0,1842,0.0,1937,0,0.0,0
17098, Albert E. Gallatin,0,American,0.0,1881,0.0,1952,0,0.0,0
16821, Albert E. Sterner,0,American,0.0,1863,0.0,1946,"New York City (New York state, United States)",0.0,0
16787, Albert F. Bellows,0,American,0.0,1830,0.0,1883,0,0.0,0
19683, Albert F. King,0,American,0.0,1854,0.0,1945,"Pittsburgh, Pennsylvania",0.0,0
17976, Albert J. Weber,0,American,0.0,1919,0.0,0,0,0.0,0
20614, Albert Kelsey,architect,American,0.0,1870,0.0,1950,0,0.0,0
16818, Albert L. Groll,0,American,0.0,1866,0.0,1952,0,0.0,0
15740, Albert Laessle,0,American,0.0,1877,0.0,1954,0,0.0,0
20789, Albert Moore,0,British,0.0,1841,0.0,1893,"London (Greater London, England, United Kingdom)",0.0,0
17805, Albert P. Ryder,0,American,0.0,1847,0.0,1917,"Elmhurst, New York",0.0,0
16758, Albert Paley,0,American,0.0,1944,0.0,0,0,0.0,0
16137, Albert R.|Rookwood Pottery Valentien,decorator|,American|American,0.0,1862,0.0,1925,|,0.0,0
19308, Albert Stadler,0,American,0.0,1923,0.0,0,0,0.0,0
17861, Albert Sway,0,American,0.0,1913,0.0,2003,0,0.0,0
19583, Albert Swinden,0,American,0.0,1901,0.0,1961,0,0.0,0
16945, Albert W. Graham,0,Canadian,0.0,1858,0.0,1871,0,0.0,0
17476, Albert-Ernest Carrier-Belleuse,0,French,0.0,1824,0.0,1887,"Sèvres (Hauts-de-Seine department, Ile-de-France, France)",0.0,0
18799, Albertis Del Orient Browere,0,American,0.0,1814,0.0,1887,"Catskill (Greene county, New York state, United States)",0.0,0
18232, Alberto Burri,0,Italian,0.0,1915,0.0,1995,"Nice (Alpes-Maritimes, Provence-Alpes-Côte d'Azur, France)",0.0,0
17046, Alberto Fabi0 Lorenzi,0,Italian,0.0,1875,0.0,1966,0,0.0,0
18118, Alberto Giacometti,0,Swiss,0.0,1901,0.0,1966,"Chur (Graubünden, Switzerland)",0.0,0
18590, Albertus Schurman,0,British,0.0,1756,0.0,1762,0,0.0,0
19094, Albert|Maysles Maysles,|,American|American,0.0,1926,0.0,2015,"New York, NY, US|New York",0.0,0
16872, Albrecht Altdorfer,0,German,0.0,1480,0.0,1538," Regensburg (Oberpfalz, Bavaria, Germany)",0.0,0
16876, Albrecht Dürer,0,German,0.0,1471,0.0,1528,"Nuremberg (Mittelfranken, Bavaria, Germany)",0.0,0
15604, Alcoa,manufacturer,American,0.0,1888,0.0,0,0,0.0,0
15748, Alden & Harlow,architects,American,0.0,1892,0.0,1915,0,0.0,0
15750, Alden & Harlow Architects Longfellow,architects,American,0.0,1887,0.0,1892,0,0.0,0
19705, Aldo Giorgini,0,Italian,0.0,1934,0.0,1994,0,0.0,0
18714, Aldridge & Stamper,0,British,0.0,1753,0.0,1757,0,0.0,0
19212, Aleksandra Exster,0,Russian,0.0,1884,0.0,1949,"Fontenay-aux-Roses (Hauts-de-Seine department, Île-de-France, France)",0.0,0
16539, Aleksandra Mir,0,Swedish,0.0,1967,0.0,0,0,0.0,0
17775, Alessandro Mastro-Valerio,0,American,0.0,1889,0.0,1953,0,0.0,0
19172, Alessandro unknown Florentine|Allori,circle of|,Italian|Italian,0.0,0,0.0,0,"|Florence (Firenze province, Tuscany, Italy)",0.0,0
19185, Alex Fletcher,0,American,0.0,1866,0.0,1952,0,0.0,0
19041, Alex Hay,0,American,0.0,1930,0.0,0,0,0.0,0
15243, Alex Katz,0,American,0.0,1927,0.0,0,0,0.0,0
16949, Alexander  L.|Smith Dick,after|,American|American,0.0,1805,0.0,1865,|,0.0,0
18877, Alexander Archipenko,0,Ukrainian,0.0,1887,0.0,1964,"New York City (New York state, United States)",0.0,0
17766, Alexander Brook,0,American,0.0,1898,0.0,1980,0,0.0,0
17260, Alexander Calder,0,American,0.0,1898,0.0,1976,New York City,0.0,0
18587, Alexander Dobkin,0,American,0.0,1908,0.0,1975,"St. Martin, West Indies",0.0,0
16838, Alexander H. Wyant,0,American,0.0,1836,0.0,1892,"New York City (New York state, United States)",0.0,0
20549, Alexander J. Davis,0,American,0.0,1803,0.0,1892,"West Orange, New Jersey",0.0,0
19207, Alexander Johnston,0,Scottish,0.0,0,0.0,0,0,0.0,0
16075, Alexander Roux,attributed to,American,0.0,1813,0.0,1886,0,0.0,0
19411, Alexander|Irelan Robertson,ceramicist|decorator|,American|American|American,0.0,0,0.0,0,||,0.0,0
20602, Alexandre E. Prignot,0,French,0.0,1822,0.0,1876,0,0.0,0
18178, Alexandre Garbell,0,French,0.0,1903,0.0,1970,0,0.0,0
19109, Alexandre Georges,0,American,0.0,1916,0.0,0,0,0.0,0
17080, Alexandre Lenoir,0,French,0.0,1761,0.0,1839," Paris (Ville de Paris department, Île-de-France, France)",0.0,0
16979, Alexandre T. Steinlen,0,French,0.0,1859,0.0,1923,"Paris (Ville de Paris department, Île-de-France, France)",0.0,0
18942, Alexandre-Gabriel Decamps,0,French,0.0,1803,0.0,1860," Fontainebleau (Seine-et-Marne, Île-de-France, France)",0.0,0
15873, Alexandre-Louis-Marie Charpentier,0,French,0.0,1856,0.0,1909,"Neuilly, Hauts-de-Seine, France",0.0,0
20525, Alexandre|Sèvres Porcelain Factory Sandier,designer|manufacturer,French|French,0.0,1843,0.0,1916,|,0.0,0
18923, Alexandria unknown Greek,0,Greek,0.0,0,0.0,0,0,0.0,0
16304, Alfonse Pagano,0,American,0.0,1951,0.0,0,0,0.0,0
19612, Alfred Bendiner,0,American,0.0,1899,0.0,1964,"Philadelphia, Pennsylvania",0.0,0
16710, Alfred Boucher,0,French,0.0,1850,0.0,1934,0,0.0,0
20589, Alfred E. McClure,0,American,0.0,1836,0.0,1907,0,0.0,0
18142, Alfred H. Maurer,0,American,0.0,1868,0.0,1932,0,0.0,0
15234, Alfred Ivory,0,British,0.0,1856,0.0,1882,0,0.0,0
17552, Alfred J. Munnings,0,British,0.0,1878,0.0,1959,"Dedham (Essex, England, United Kingdom)",0.0,0
18833, Alfred Jensen,0,American,0.0,1903,0.0,1981," Glen Ridge (Essex county, New Jersey, United States)",0.0,0
16813, Alfred L. Brennan,0,American,0.0,1853,0.0,1921," Brooklyn (New York City, New York state, United States)",0.0,0
17375, Alfred Leslie,0,American,0.0,1927,0.0,0,0,0.0,0
21015, Alfred Lys Baldry,0,British,0.0,1858,0.0,1939,0,0.0,0
18013, Alfred Manessier,0,French,0.0,1911,0.0,1993,Orléans-La Source,0.0,0
20464, Alfred Rethel,after,German,0.0,1816,0.0,1859,"Düsseldorf, Germany",0.0,0
16824, Alfred S. Wall,0,American,0.0,1825,0.0,1896,0,0.0,0
18507, Alfred Sisley,0,French,0.0,1839,0.0,1899,"Moret-sur-Loing (Île-de-France, France)",0.0,0
16844, Alfred Stevens,0,Belgian,0.0,1823,0.0,1906,"Paris (Ville de Paris department, Île-de-France, France)",0.0,0
15935, Alfred Stieglitz,0,American,0.0,1864,0.0,1946,"New York City (New York state, United States)",0.0,0
18803, Alfred Thompson Bricher,0,American,0.0,1837,0.0,1908,"New Dorp (New York City, New York state, United States)",0.0,0
17496, Alfred W. Parsons,0,English,0.0,1847,0.0,1920,"Broadway (England, United Kingdom)",0.0,0
20673, Alfred de Credico,0,American,0.0,1944,0.0,0,0,0.0,0
16454, Alfredo Zalce,0,Mexican,0.0,1908,0.0,2003,0,0.0,0
17459, Alfred|Porquier Factory Beau,decorator|manufacturer,French|French,0.0,1829,0.0,1907,|,0.0,0
16286, Alfred|Steichen Stieglitz,publisher|artist,American|American,0.0,1864,0.0,1946,"New York City (New York state, United States)|Connecticut, West Redding",0.0,0
16473, Alf|Rörstrand Porcelain Manufactory Wallander,designer|manufacturer,Swedish|Swedish,0.0,1862,0.0,1914,|,0.0,0
19242, Algimantas S. Kezys,0,Lithuanian,0.0,1928,0.0,0,0,0.0,0
15891, Alice Boughton,0,American,0.0,1865,0.0,1943,0,0.0,0
17812, Alice D. Laughlin,0,American,0.0,1895,0.0,1952,"New York City, New York",0.0,0
16019, Alice Neel,0,American,0.0,1900,0.0,1984,New York City,0.0,0
18579, Alice Standish Buell,0,American,0.0,1892,0.0,1964,0,0.0,0
17457, Alice T. Mason,0,American,0.0,1904,0.0,1971,New York,0.0,0
18461, Alicia Penalba,0,French,0.0,1913,0.0,1982,"Paris (Ville de Paris department, Île-de-France, France)",0.0,0
16702, Alison Knowles,0,American,0.0,1933,0.0,0,0,0.0,0
16445, Alison Rossiter,0,American,0.0,1953,0.0,0,0,0.0,0
19533, Alistair Grant,0,English,0.0,1925,0.0,1997,"London (Greater London, England, United Kingdom)",0.0,0
15704, Alix MacKenzie,0,American,0.0,1922,0.0,1962,0,0.0,0
17394, Ali|ICF Group Tayar,designer|manufacturer,American|American,0.0,1959,0.0,0,|,0.0,0
17408, Ali|Parallel Design Partnership Tayar,designer|manufacturer,American|American,0.0,1959,0.0,0,|,0.0,0
19261, Allan D'Arcangelo,0,American,0.0,1930,0.0,1998,"New York City (New York State, United States)",0.0,0
19310, Allan J. Lerner,0,undetermined,0.0,0,0.0,0,0,0.0,0
16904, Allart van Everdingen,0,Dutch,0.0,1621,0.0,1675,"Amsterdam (North Holland, Netherlands)",0.0,0
15375, Allen Jones,0,English,0.0,1937,0.0,0,0,0.0,0
17963, Allen Lewis,0,American,0.0,1873,0.0,1957,0,0.0,0
16504, Allen Ruppersberg,0,American,0.0,1944,0.0,0,0,0.0,0
16896, Alphonse Legros,0,French,0.0,1837,0.0,1911,"Watford (Hertfordshire, England, United Kingdom)",0.0,0
16180, Alphonse Mattia,0,American,0.0,1947,0.0,0,0,0.0,0
19847, Altwater & Brother,0,American,0.0,0,0.0,0,0,0.0,0
16466, Aluminum Company of America,0,American,0.0,1888,0.0,0,0,0.0,0
15368, Aluminum Music Instrument Co. Inc.,0,American,0.0,1930,0.0,0,0,0.0,0
17597, Alvan Clark,0,American,0.0,1804,0.0,1887," Cambridge (Worcester county, Massachusetts, United States)",0.0,0
19928, Alvar|Ahlstrom Aalto,|,Finnish|Finnish,0.0,1898,0.0,1976," Helsinki (Etelä-Suomen Lääni, Finland)|",0.0,0
19114, Alvar|Artek Oy Aalto,designer|probably by,Finnish|Finnish,0.0,1898,0.0,1976," Helsinki (Etelä-Suomen Lääni, Finland)|",0.0,0
19244, Alvar|Iittala USA Aalto,|,Finnish|American,0.0,1898,0.0,1976," Helsinki (Etelä-Suomen Lääni, Finland)|",0.0,0
15897, Alvin Langdon Coburn,0,British,0.0,1881,0.0,1966,0,0.0,0
15898, Alvin Langdon|H.G. Wells Coburn,photographer|author,British|,0.0,1881,0.0,1966,|,0.0,0
20829, Amalia Pezzo,0,Italian,0.0,0,0.0,0,0,0.0,0
20265, Amano Kunihiro,0,Japanese,0.0,1929,0.0,0,0,0.0,0
16368, Amar Kanwar,0,Indian,0.0,1974,0.0,0,0,0.0,0
18433, Ambrosius Benson,0,Netherlandish,0.0,0,0.0,1550,"Bruges (West-Vlaanderen, Flanders, Belgium)",0.0,0
18216, Amedeo Modigliani,0,Italian,0.0,1884,0.0,1920,"Paris (Ville de Paris department, Île-de-France, France)",0.0,0
16116, American Bridge (Ambridge),Engineer,American,0.0,0,0.0,0,0,0.0,0
20755, American Manufacturing Concern,0,American,0.0,1910,0.0,0,0,0.0,0
20002, American Mutoscope and Biograph Company,0,American,0.0,1895,0.0,0,0,0.0,0
16757, Amie Siegel,0,American,0.0,1974,0.0,0,0,0.0,0
18793, Amlash unknown Persian,0,Persian,0.0,0,0.0,0,0,0.0,0
21052, Ammi B. Young,0,American,0.0,1798,0.0,1874,"Washington (DC, United States)",0.0,0
18096, Amos|Earl Doolittle,after|,American|American,0.0,1754,0.0,1832," New Haven (New Haven county, Connecticut, United States)|Bolton (Tolland county, Connecticut, United States)",0.0,0
16264, Amphora Porzellanfabrik,0,Bohemian,0.0,1892,0.0,1945,0,0.0,0
16151, Amul unknown Persian,0,Persian,0.0,0,0.0,0,0,0.0,0
16843, Anders L. Zorn,0,Swedish,0.0,1860,0.0,1920,"Mora (Dalarna, Sweden)",0.0,0
18046, Andre Marchand,0,French,0.0,1907,0.0,1998,0,0.0,0
20023, Andrea Andreani,0,Italian,0.0,1541,0.0,1623,0,0.0,0
17922, Andrea Mantegna,0,Italian,0.0,1430,0.0,1506,"Mantua (Mantova province, Lombardy, Italy)",0.0,0
15603, Andrea Zittel,0,American,0.0,1965,0.0,0,0,0.0,0
18431, Andrea del Sarto,after,Italian,0.0,1486,0.0,1530,"Florence (Firenze province, Tuscany, Italy)",0.0,0
20688, Andreas Achenbach,0,German,0.0,1815,0.0,1910,0,0.0,0
19836, Andreas Feininger,0,French,0.0,1906,0.0,1999,"New York City (New York state, United States)",0.0,0
15819, Andreas|Van Dyck van Rymsdyk,printmaker|after,Dutch|Flemish,0.0,0,0.0,1786,"|London, England",0.0,0
16883, Andrea|Premier Engraver Mantegna,|,Italian|undetermined,0.0,1430,0.0,1506,"Mantua (Mantova province, Lombardy, Italy)|",0.0,0
21066, Andrew & Associates Foreign Office Architects|Ingham,architects|maker,British|British,0.0,1992,0.0,2011,|,0.0,0
19280, Andrew J. Way,0,American,0.0,1826,0.0,1888,"Baltimore, MD",0.0,0
17311, Andrew Lord,0,British,0.0,1950,0.0,0,0,0.0,0
19385, Andrew McIntire,0,American,0.0,0,0.0,1805,0,0.0,0
16261, Andrew Osthoff,0,American,0.0,1809,0.0,1818,0,0.0,0
17666, Andrew Plimer,0,English,0.0,1763,0.0,1837,0,0.0,0
17827, Andrew R. Butler,0,American,0.0,1896,0.0,1979,0,0.0,0
17370, Andrew Spence,0,American,0.0,1946,0.0,0,0,0.0,0
17088, Andrew Topolski,0,American,0.0,1952,0.0,2008,0,0.0,0
20745, Andrew Wyeth,0,American,0.0,1917,0.0,2009,"Chadds Ford (Delaware county, Pennsylvania, United States)",0.0,0
15886, Andrey Avinoff,0,American,0.0,1884,0.0,1948,"New York City (New York state, United States)",0.0,0
15861, Andro Wekua,0,Georgian,0.0,1977,0.0,0,0,0.0,0
18211, André Bauchant,0,French,0.0,1873,0.0,1958,"Montoire-sur-le-Loir (Loir-et-Cher, Centre region, France)",0.0,0
17720, André Derain,0,French,0.0,1880,0.0,1954,"Garches (Hauts-de-Seine department, Île-de-France, France)",0.0,0
16699, André Kertész,artist,American,0.0,1894,0.0,1985,"New York, NY",0.0,0
15246, André Lhote,0,French,0.0,1885,0.0,1962,"Paris (Ville de Paris department, Ile-de-France, France)",0.0,0
18411, André Marfaing,0,French,0.0,1925,0.0,1987,0,0.0,0
18021, André Masson,0,French,0.0,1896,0.0,1987,"Paris (Ville de Paris department, Île-de-France, France)",0.0,0
16545, André Thomkins,0,Swiss,0.0,1930,0.0,1985,"Berlin, Germany",0.0,0
16494, André|Albert Skira Derain,artist|publisher,French|Swiss,0.0,1880,0.0,1954,"Garches (Hauts-de-Seine department, Île-de-France, France)|",0.0,0
16502, André|Rivera Masson,artist|artist|publisher,French|Mexican|Swiss,0.0,1896,0.0,1987,"Paris (Ville de Paris department, Île-de-France, France)|Mexico City (Distrito Federal, Mexico)|",0.0,0
16415, Andy Warhol,0,American,0.0,1928,0.0,1987,"New York City (New York state, United States)",0.0,0
19639, Angel Ferrant Vázquez,0,Spanish,0.0,1891,0.0,1961,0,0.0,0
19907, Angela Conner,0,English,0.0,1935,0.0,0,0,0.0,0
17054, Angela Grauerholz,0,Canadian,0.0,1952,0.0,0,0,0.0,0
16590, Angelica Kauffmann,0,Swiss,0.0,1740,0.0,1807," Rome (Roma province, Lazio, Italy)",0.0,0
18194, Angelo Viva,0,Italian,0.0,1772,0.0,1816,Naples,0.0,0
17071, Ann Hamilton,0,American,0.0,1956,0.0,0,0,0.0,0
19248, Ann L. Mccandless,0,American,0.0,0,0.0,1897,0,0.0,0
20624, Ann N. Gillen,0,American,0.0,1946,0.0,0,0,0.0,0
19064, Ann Severson,0,American,0.0,1939,0.0,0,0,0.0,0
16557, Anna Brunskill,0,British,0.0,0,0.0,0,0,0.0,0
17584, Anna C. Peale,0,American,0.0,1791,0.0,1878,"Philadelphia (Philadelphia county, Pennsylvania, United States)",0.0,0
16972, Anna V. H. Huntington,0,American,0.0,1876,0.0,1973,0,0.0,0
15539, Anne Chu,0,American,0.0,1959,0.0,2016,0,0.0,0
20018, Anne Kraus,0,American,0.0,1956,0.0,2003,0,0.0,0
19394, Anne M. Karlsen,0,American,0.0,1952,0.0,0,0,0.0,0
17676, Anne Mee,0,British,0.0,1750,0.0,1851,"London (Greater London, England, United Kingdom)",0.0,0
19330, Anne Ryan,0,American,0.0,1889,0.0,1954,0,0.0,0
18392, Anne T. Golomb,0,American,0.0,1915,0.0,0,0,0.0,0
18810, Anne T. O'Neill,0,American,0.0,1863,0.0,1952,"Pittsburgh, PA",0.0,0
15593, Annette Messager,0,French,0.0,1943,0.0,0,0,0.0,0
19545, Anni Albers,0,American,0.0,1899,0.0,1994,"Orange (New Haven county, Connecticut, United States)",0.0,0
17515, Annibale Carracci,0,Italian,0.0,1560,0.0,1609," Rome (Roma province, Lazio, Italy)",0.0,0
16244, Annie O'Neill,0,American,0.0,1966,0.0,0,0,0.0,0
15663, Anonymous,0,undetermined,0.0,0,0.0,0,0,0.0,0
16743, Anouk Kruithof,artist,Dutch,0.0,1981,0.0,0,0,0.0,0
15350, Anri Sala,0,Albanian,0.0,1974,0.0,0,0,0.0,0
16208, Ansel Adams,0,American,0.0,1902,0.0,1984," Carmel (Monterey county, California, United States)",0.0,0
19694, Anselm Kiefer,0,German,0.0,1945,0.0,0,0,0.0,0
18131, Anselmo,0,Italian,0.0,1921,0.0,2004,0,0.0,0
17603, Anson Dickinson,0,American,0.0,1779,0.0,1852,0,0.0,0
16610, Anthonie Waterloo,0,Dutch,0.0,1609,0.0,1676,Utrecht,0.0,0
16748, Anthony Barboza,artist,American,0.0,1944,0.0,0,0,0.0,0
18932, Anthony Caro,0,English,0.0,1924,0.0,0,0,0.0,0
19241, Anthony De Bernardin,0,American,0.0,1889,0.0,1972,0,0.0,0
